chrom	start	end	chrom_arm	bin_name
12	47000001	4.8e+07	12q	12q_11
12	48000001	4.9e+07	12q	12q_12
12	49000001	5e+07	12q	12q_13
12	50000001	5.1e+07	12q	12q_14
12	51000001	5.2e+07	12q	12q_15
12	52000001	5.3e+07	12q	12q_16
12	53000001	5.4e+07	12q	12q_17
12	54000001	5.5e+07	12q	12q_18
12	55000001	5.6e+07	12q	12q_19
12	56000001	5.7e+07	12q	12q_20
12	57000001	5.8e+07	12q	12q_21
12	58000001	5.9e+07	12q	12q_22
12	59000001	6e+07	12q	12q_23
12	60000001	6.1e+07	12q	12q_24
12	61000001	6.2e+07	12q	12q_25
12	62000001	6.3e+07	12q	12q_26
12	63000001	6.4e+07	12q	12q_27
12	64000001	6.5e+07	12q	12q_28
12	65000001	6.6e+07	12q	12q_29
12	66000001	6.7e+07	12q	12q_30
12	67000001	6.8e+07	12q	12q_31
12	68000001	6.9e+07	12q	12q_32
12	69000001	7e+07	12q	12q_33
12	70000001	7.1e+07	12q	12q_34
12	71000001	7.2e+07	12q	12q_35
12	72000001	7.3e+07	12q	12q_36
12	73000001	7.4e+07	12q	12q_37
12	74000001	7.5e+07	12q	12q_38
12	75000001	7.6e+07	12q	12q_39
12	76000001	7.7e+07	12q	12q_40
12	77000001	7.8e+07	12q	12q_41
12	78000001	7.9e+07	12q	12q_42
12	79000001	8e+07	12q	12q_43
12	80000001	8.1e+07	12q	12q_44
12	81000001	8.2e+07	12q	12q_45
12	82000001	8.3e+07	12q	12q_46
12	83000001	8.4e+07	12q	12q_47
12	84000001	8.5e+07	12q	12q_48
12	85000001	8.6e+07	12q	12q_49
12	86000001	8.7e+07	12q	12q_50
12	87000001	8.8e+07	12q	12q_51
12	88000001	8.9e+07	12q	12q_52
12	89000001	9e+07	12q	12q_53
12	90000001	9.1e+07	12q	12q_54
12	91000001	9.2e+07	12q	12q_55
12	92000001	9.3e+07	12q	12q_56
12	93000001	9.4e+07	12q	12q_57
12	94000001	9.5e+07	12q	12q_58
12	95000001	9.6e+07	12q	12q_59
12	96000001	9.7e+07	12q	12q_60
12	97000001	9.8e+07	12q	12q_61
12	98000001	9.9e+07	12q	12q_62
12	99000001	1e+08	12q	12q_63
12	100000001	1.01e+08	12q	12q_64
12	101000001	1.02e+08	12q	12q_65
12	102000001	1.03e+08	12q	12q_66
12	103000001	1.04e+08	12q	12q_67
12	104000001	1.05e+08	12q	12q_68
12	105000001	1.06e+08	12q	12q_69
12	106000001	1.07e+08	12q	12q_70
12	107000001	1.08e+08	12q	12q_71
12	108000001	1.09e+08	12q	12q_72
12	109000001	1.1e+08	12q	12q_73
12	110000001	1.11e+08	12q	12q_74
12	111000001	1.12e+08	12q	12q_75
12	112000001	1.13e+08	12q	12q_76
12	113000001	1.14e+08	12q	12q_77
12	114000001	1.15e+08	12q	12q_78
12	115000001	1.16e+08	12q	12q_79
12	116000001	1.17e+08	12q	12q_80
12	117000001	1.18e+08	12q	12q_81
12	118000001	1.19e+08	12q	12q_82
12	119000001	1.2e+08	12q	12q_83
12	120000001	1.21e+08	12q	12q_84
12	121000001	1.22e+08	12q	12q_85
12	122000001	1.23e+08	12q	12q_86
12	123000001	1.24e+08	12q	12q_87
12	124000001	1.25e+08	12q	12q_88
12	125000001	1.26e+08	12q	12q_89
12	126000001	1.27e+08	12q	12q_90
12	127000001	1.28e+08	12q	12q_91
12	128000001	1.29e+08	12q	12q_92
12	129000001	1.3e+08	12q	12q_93
12	130000001	1.31e+08	12q	12q_94
12	131000001	1.32e+08	12q	12q_95
12	132000001	1.33e+08	12q	12q_96
12	133000001	133851895	12q	12q_97
13	1	1e+06	13q	13q_1
13	1000001	2e+06	13q	13q_2
13	2000001	3e+06	13q	13q_3
13	3000001	4e+06	13q	13q_4
13	4000001	5e+06	13q	13q_5
13	5000001	6e+06	13q	13q_6
13	6000001	7e+06	13q	13q_7
13	7000001	8e+06	13q	13q_8
13	8000001	9e+06	13q	13q_9
13	9000001	1e+07	13q	13q_10
13	10000001	1.1e+07	13q	13q_11
13	11000001	1.2e+07	13q	13q_12
13	12000001	1.3e+07	13q	13q_13
13	13000001	1.4e+07	13q	13q_14
13	14000001	1.5e+07	13q	13q_15
13	15000001	1.6e+07	13q	13q_16
13	16000001	1.7e+07	13q	13q_17
13	17000001	1.8e+07	13q	13q_18
13	18000001	1.9e+07	13q	13q_19
13	19000001	2e+07	13q	13q_20
13	20000001	2.1e+07	13q	13q_21
13	21000001	2.2e+07	13q	13q_22
13	22000001	2.3e+07	13q	13q_23
13	23000001	2.4e+07	13q	13q_24
13	24000001	2.5e+07	13q	13q_25
13	25000001	2.6e+07	13q	13q_26
13	26000001	2.7e+07	13q	13q_27
13	27000001	2.8e+07	13q	13q_28
13	28000001	2.9e+07	13q	13q_29
13	29000001	3e+07	13q	13q_30
13	30000001	3.1e+07	13q	13q_31
13	31000001	3.2e+07	13q	13q_32
13	32000001	3.3e+07	13q	13q_33
13	33000001	3.4e+07	13q	13q_34
13	34000001	3.5e+07	13q	13q_35
13	35000001	3.6e+07	13q	13q_36
13	36000001	3.7e+07	13q	13q_37
13	37000001	3.8e+07	13q	13q_38
13	38000001	3.9e+07	13q	13q_39
13	39000001	4e+07	13q	13q_40
13	40000001	4.1e+07	13q	13q_41
13	41000001	4.2e+07	13q	13q_42
13	42000001	4.3e+07	13q	13q_43
13	43000001	4.4e+07	13q	13q_44
13	44000001	4.5e+07	13q	13q_45
13	45000001	4.6e+07	13q	13q_46
13	46000001	4.7e+07	13q	13q_47
13	47000001	4.8e+07	13q	13q_48
13	48000001	4.9e+07	13q	13q_49
13	49000001	5e+07	13q	13q_50
13	50000001	5.1e+07	13q	13q_51
13	51000001	5.2e+07	13q	13q_52
13	52000001	5.3e+07	13q	13q_53
13	53000001	5.4e+07	13q	13q_54
13	54000001	5.5e+07	13q	13q_55
13	55000001	5.6e+07	13q	13q_56
13	56000001	5.7e+07	13q	13q_57
13	57000001	5.8e+07	13q	13q_58
13	58000001	5.9e+07	13q	13q_59
13	59000001	6e+07	13q	13q_60
13	60000001	6.1e+07	13q	13q_61
13	61000001	6.2e+07	13q	13q_62
13	62000001	6.3e+07	13q	13q_63
13	63000001	6.4e+07	13q	13q_64
13	64000001	6.5e+07	13q	13q_65
13	65000001	6.6e+07	13q	13q_66
13	66000001	6.7e+07	13q	13q_67
13	67000001	6.8e+07	13q	13q_68
13	68000001	6.9e+07	13q	13q_69
13	69000001	7e+07	13q	13q_70
13	70000001	7.1e+07	13q	13q_71
13	71000001	7.2e+07	13q	13q_72
13	72000001	7.3e+07	13q	13q_73
13	73000001	7.4e+07	13q	13q_74
13	74000001	7.5e+07	13q	13q_75
13	75000001	7.6e+07	13q	13q_76
13	76000001	7.7e+07	13q	13q_77
13	77000001	7.8e+07	13q	13q_78
13	78000001	7.9e+07	13q	13q_79
13	79000001	8e+07	13q	13q_80
13	80000001	8.1e+07	13q	13q_81
13	81000001	8.2e+07	13q	13q_82
13	82000001	8.3e+07	13q	13q_83
13	83000001	8.4e+07	13q	13q_84
13	84000001	8.5e+07	13q	13q_85
13	85000001	8.6e+07	13q	13q_86
13	86000001	8.7e+07	13q	13q_87
13	87000001	8.8e+07	13q	13q_88
13	88000001	8.9e+07	13q	13q_89
13	89000001	9e+07	13q	13q_90
13	90000001	9.1e+07	13q	13q_91
13	91000001	9.2e+07	13q	13q_92
13	92000001	9.3e+07	13q	13q_93
13	93000001	9.4e+07	13q	13q_94
13	94000001	9.5e+07	13q	13q_95
13	95000001	9.6e+07	13q	13q_96
13	96000001	9.7e+07	13q	13q_97
13	97000001	9.8e+07	13q	13q_98
13	98000001	9.9e+07	13q	13q_99
13	99000001	1e+08	13q	13q_100
13	100000001	1.01e+08	13q	13q_101
13	101000001	1.02e+08	13q	13q_102
13	102000001	1.03e+08	13q	13q_103
13	103000001	1.04e+08	13q	13q_104
13	104000001	1.05e+08	13q	13q_105
13	105000001	1.06e+08	13q	13q_106
13	106000001	1.07e+08	13q	13q_107
13	107000001	1.08e+08	13q	13q_108
13	108000001	1.09e+08	13q	13q_109
13	109000001	1.1e+08	13q	13q_110
13	110000001	1.11e+08	13q	13q_111
13	111000001	1.12e+08	13q	13q_112
13	112000001	1.13e+08	13q	13q_113
13	113000001	1.14e+08	13q	13q_114
13	114000001	1.15e+08	13q	13q_115
13	115000001	115169878	13q	13q_116
14	1	1e+06	14q	14q_1
14	1000001	2e+06	14q	14q_2
14	2000001	3e+06	14q	14q_3
14	3000001	4e+06	14q	14q_4
14	4000001	5e+06	14q	14q_5
14	5000001	6e+06	14q	14q_6
14	6000001	7e+06	14q	14q_7
14	7000001	8e+06	14q	14q_8
14	8000001	9e+06	14q	14q_9
14	9000001	1e+07	14q	14q_10
14	10000001	1.1e+07	14q	14q_11
14	11000001	1.2e+07	14q	14q_12
14	12000001	1.3e+07	14q	14q_13
14	13000001	1.4e+07	14q	14q_14
14	14000001	1.5e+07	14q	14q_15
14	15000001	1.6e+07	14q	14q_16
14	16000001	1.7e+07	14q	14q_17
14	17000001	1.8e+07	14q	14q_18
14	18000001	1.9e+07	14q	14q_19
14	19000001	2e+07	14q	14q_20
14	20000001	2.1e+07	14q	14q_21
14	21000001	2.2e+07	14q	14q_22
14	22000001	2.3e+07	14q	14q_23
14	23000001	2.4e+07	14q	14q_24
14	24000001	2.5e+07	14q	14q_25
14	25000001	2.6e+07	14q	14q_26
14	26000001	2.7e+07	14q	14q_27
14	27000001	2.8e+07	14q	14q_28
14	28000001	2.9e+07	14q	14q_29
14	29000001	3e+07	14q	14q_30
14	30000001	3.1e+07	14q	14q_31
14	31000001	3.2e+07	14q	14q_32
14	32000001	3.3e+07	14q	14q_33
14	33000001	3.4e+07	14q	14q_34
14	34000001	3.5e+07	14q	14q_35
14	35000001	3.6e+07	14q	14q_36
14	36000001	3.7e+07	14q	14q_37
14	37000001	3.8e+07	14q	14q_38
14	38000001	3.9e+07	14q	14q_39
14	39000001	4e+07	14q	14q_40
14	40000001	4.1e+07	14q	14q_41
14	41000001	4.2e+07	14q	14q_42
14	42000001	4.3e+07	14q	14q_43
14	43000001	4.4e+07	14q	14q_44
14	44000001	4.5e+07	14q	14q_45
14	45000001	4.6e+07	14q	14q_46
14	46000001	4.7e+07	14q	14q_47
14	47000001	4.8e+07	14q	14q_48
14	48000001	4.9e+07	14q	14q_49
14	49000001	5e+07	14q	14q_50
14	50000001	5.1e+07	14q	14q_51
14	51000001	5.2e+07	14q	14q_52
14	52000001	5.3e+07	14q	14q_53
14	53000001	5.4e+07	14q	14q_54
14	54000001	5.5e+07	14q	14q_55
14	55000001	5.6e+07	14q	14q_56
14	56000001	5.7e+07	14q	14q_57
14	57000001	5.8e+07	14q	14q_58
14	58000001	5.9e+07	14q	14q_59
14	59000001	6e+07	14q	14q_60
14	60000001	6.1e+07	14q	14q_61
14	61000001	6.2e+07	14q	14q_62
14	62000001	6.3e+07	14q	14q_63
14	63000001	6.4e+07	14q	14q_64
14	64000001	6.5e+07	14q	14q_65
14	65000001	6.6e+07	14q	14q_66
14	66000001	6.7e+07	14q	14q_67
14	67000001	6.8e+07	14q	14q_68
14	68000001	6.9e+07	14q	14q_69
14	69000001	7e+07	14q	14q_70
14	70000001	7.1e+07	14q	14q_71
14	71000001	7.2e+07	14q	14q_72
14	72000001	7.3e+07	14q	14q_73
14	73000001	7.4e+07	14q	14q_74
14	74000001	7.5e+07	14q	14q_75
14	75000001	7.6e+07	14q	14q_76
14	76000001	7.7e+07	14q	14q_77
14	77000001	7.8e+07	14q	14q_78
14	78000001	7.9e+07	14q	14q_79
14	79000001	8e+07	14q	14q_80
14	80000001	8.1e+07	14q	14q_81
14	81000001	8.2e+07	14q	14q_82
14	82000001	8.3e+07	14q	14q_83
14	83000001	8.4e+07	14q	14q_84
14	84000001	8.5e+07	14q	14q_85
14	85000001	8.6e+07	14q	14q_86
14	86000001	8.7e+07	14q	14q_87
14	87000001	8.8e+07	14q	14q_88
14	88000001	8.9e+07	14q	14q_89
14	89000001	9e+07	14q	14q_90
14	90000001	9.1e+07	14q	14q_91
14	91000001	9.2e+07	14q	14q_92
14	92000001	9.3e+07	14q	14q_93
14	93000001	9.4e+07	14q	14q_94
14	94000001	9.5e+07	14q	14q_95
14	95000001	9.6e+07	14q	14q_96
14	96000001	9.7e+07	14q	14q_97
14	97000001	9.8e+07	14q	14q_98
14	98000001	9.9e+07	14q	14q_99
14	99000001	1e+08	14q	14q_100
14	100000001	1.01e+08	14q	14q_101
14	101000001	1.02e+08	14q	14q_102
14	102000001	1.03e+08	14q	14q_103
14	103000001	1.04e+08	14q	14q_104
14	104000001	1.05e+08	14q	14q_105
14	105000001	1.06e+08	14q	14q_106
14	106000001	1.07e+08	14q	14q_107
14	107000001	107349540	14q	14q_108
15	1	1e+06	15q	15q_1
15	1000001	2e+06	15q	15q_2
15	2000001	3e+06	15q	15q_3
15	3000001	4e+06	15q	15q_4
15	4000001	5e+06	15q	15q_5
15	5000001	6e+06	15q	15q_6
15	6000001	7e+06	15q	15q_7
15	7000001	8e+06	15q	15q_8
15	8000001	9e+06	15q	15q_9
15	9000001	1e+07	15q	15q_10
15	10000001	1.1e+07	15q	15q_11
15	11000001	1.2e+07	15q	15q_12
15	12000001	1.3e+07	15q	15q_13
15	13000001	1.4e+07	15q	15q_14
15	14000001	1.5e+07	15q	15q_15
15	15000001	1.6e+07	15q	15q_16
15	16000001	1.7e+07	15q	15q_17
15	17000001	1.8e+07	15q	15q_18
15	18000001	1.9e+07	15q	15q_19
15	19000001	2e+07	15q	15q_20
15	20000001	2.1e+07	15q	15q_21
15	21000001	2.2e+07	15q	15q_22
15	22000001	2.3e+07	15q	15q_23
15	23000001	2.4e+07	15q	15q_24
15	24000001	2.5e+07	15q	15q_25
15	25000001	2.6e+07	15q	15q_26
15	26000001	2.7e+07	15q	15q_27
15	27000001	2.8e+07	15q	15q_28
15	28000001	2.9e+07	15q	15q_29
15	29000001	3e+07	15q	15q_30
15	30000001	3.1e+07	15q	15q_31
15	31000001	3.2e+07	15q	15q_32
15	32000001	3.3e+07	15q	15q_33
15	33000001	3.4e+07	15q	15q_34
15	34000001	3.5e+07	15q	15q_35
15	35000001	3.6e+07	15q	15q_36
15	36000001	3.7e+07	15q	15q_37
15	37000001	3.8e+07	15q	15q_38
15	38000001	3.9e+07	15q	15q_39
15	39000001	4e+07	15q	15q_40
15	40000001	4.1e+07	15q	15q_41
15	41000001	4.2e+07	15q	15q_42
15	42000001	4.3e+07	15q	15q_43
15	43000001	4.4e+07	15q	15q_44
15	44000001	4.5e+07	15q	15q_45
15	45000001	4.6e+07	15q	15q_46
15	46000001	4.7e+07	15q	15q_47
15	47000001	4.8e+07	15q	15q_48
15	48000001	4.9e+07	15q	15q_49
15	49000001	5e+07	15q	15q_50
15	50000001	5.1e+07	15q	15q_51
15	51000001	5.2e+07	15q	15q_52
15	52000001	5.3e+07	15q	15q_53
15	53000001	5.4e+07	15q	15q_54
15	54000001	5.5e+07	15q	15q_55
15	55000001	5.6e+07	15q	15q_56
15	56000001	5.7e+07	15q	15q_57
15	57000001	5.8e+07	15q	15q_58
15	58000001	5.9e+07	15q	15q_59
15	59000001	6e+07	15q	15q_60
15	60000001	6.1e+07	15q	15q_61
15	61000001	6.2e+07	15q	15q_62
15	62000001	6.3e+07	15q	15q_63
15	63000001	6.4e+07	15q	15q_64
15	64000001	6.5e+07	15q	15q_65
15	65000001	6.6e+07	15q	15q_66
15	66000001	6.7e+07	15q	15q_67
15	67000001	6.8e+07	15q	15q_68
15	68000001	6.9e+07	15q	15q_69
15	69000001	7e+07	15q	15q_70
15	70000001	7.1e+07	15q	15q_71
15	71000001	7.2e+07	15q	15q_72
15	72000001	7.3e+07	15q	15q_73
15	73000001	7.4e+07	15q	15q_74
15	74000001	7.5e+07	15q	15q_75
15	75000001	7.6e+07	15q	15q_76
15	76000001	7.7e+07	15q	15q_77
15	77000001	7.8e+07	15q	15q_78
15	78000001	7.9e+07	15q	15q_79
15	79000001	8e+07	15q	15q_80
15	80000001	8.1e+07	15q	15q_81
15	81000001	8.2e+07	15q	15q_82
15	82000001	8.3e+07	15q	15q_83
15	83000001	8.4e+07	15q	15q_84
15	84000001	8.5e+07	15q	15q_85
15	85000001	8.6e+07	15q	15q_86
15	86000001	8.7e+07	15q	15q_87
15	87000001	8.8e+07	15q	15q_88
15	88000001	8.9e+07	15q	15q_89
15	89000001	9e+07	15q	15q_90
15	90000001	9.1e+07	15q	15q_91
15	91000001	9.2e+07	15q	15q_92
15	92000001	9.3e+07	15q	15q_93
15	93000001	9.4e+07	15q	15q_94
15	94000001	9.5e+07	15q	15q_95
15	95000001	9.6e+07	15q	15q_96
15	96000001	9.7e+07	15q	15q_97
15	97000001	9.8e+07	15q	15q_98
15	98000001	9.9e+07	15q	15q_99
15	99000001	1e+08	15q	15q_100
15	100000001	1.01e+08	15q	15q_101
15	101000001	1.02e+08	15q	15q_102
15	102000001	102531392	15q	15q_103
16	1	1e+06	16p	16p_1
16	1000001	2e+06	16p	16p_2
16	2000001	3e+06	16p	16p_3
16	3000001	4e+06	16p	16p_4
16	4000001	5e+06	16p	16p_5
16	5000001	6e+06	16p	16p_6
16	6000001	7e+06	16p	16p_7
16	7000001	8e+06	16p	16p_8
16	8000001	9e+06	16p	16p_9
16	9000001	1e+07	16p	16p_10
16	10000001	1.1e+07	16p	16p_11
16	11000001	1.2e+07	16p	16p_12
16	12000001	1.3e+07	16p	16p_13
16	13000001	1.4e+07	16p	16p_14
16	14000001	1.5e+07	16p	16p_15
16	15000001	1.6e+07	16p	16p_16
16	16000001	1.7e+07	16p	16p_17
16	17000001	1.8e+07	16p	16p_18
16	18000001	1.9e+07	16p	16p_19
16	19000001	2e+07	16p	16p_20
16	20000001	2.1e+07	16p	16p_21
16	21000001	2.2e+07	16p	16p_22
16	22000001	2.3e+07	16p	16p_23
16	23000001	2.4e+07	16p	16p_24
16	24000001	2.5e+07	16p	16p_25
16	25000001	2.6e+07	16p	16p_26
16	26000001	2.7e+07	16p	16p_27
16	27000001	2.8e+07	16p	16p_28
16	28000001	2.9e+07	16p	16p_29
16	29000001	3e+07	16p	16p_30
16	30000001	3.1e+07	16p	16p_31
16	31000001	3.2e+07	16p	16p_32
16	32000001	3.3e+07	16p	16p_33
16	33000001	3.4e+07	16p	16p_34
16	34000001	3.5e+07	16p	16p_35
16	35000001	3.6e+07	16p	16p_36
16	36000001	36835800	16pq	16pq_1
16	36835801	3.7e+07	16pq	16pq_2
16	37000001	3.8e+07	16q	16q_1
16	38000001	3.9e+07	16q	16q_2
16	39000001	4e+07	16q	16q_3
16	40000001	4.1e+07	16q	16q_4
16	41000001	4.2e+07	16q	16q_5
16	42000001	4.3e+07	16q	16q_6
16	43000001	4.4e+07	16q	16q_7
16	44000001	4.5e+07	16q	16q_8
16	45000001	4.6e+07	16q	16q_9
16	46000001	4.7e+07	16q	16q_10
16	47000001	4.8e+07	16q	16q_11
16	48000001	4.9e+07	16q	16q_12
16	49000001	5e+07	16q	16q_13
16	50000001	5.1e+07	16q	16q_14
16	51000001	5.2e+07	16q	16q_15
16	52000001	5.3e+07	16q	16q_16
16	53000001	5.4e+07	16q	16q_17
16	54000001	5.5e+07	16q	16q_18
16	55000001	5.6e+07	16q	16q_19
16	56000001	5.7e+07	16q	16q_20
16	57000001	5.8e+07	16q	16q_21
16	58000001	5.9e+07	16q	16q_22
16	59000001	6e+07	16q	16q_23
16	60000001	6.1e+07	16q	16q_24
16	61000001	6.2e+07	16q	16q_25
16	62000001	6.3e+07	16q	16q_26
16	63000001	6.4e+07	16q	16q_27
16	64000001	6.5e+07	16q	16q_28
16	65000001	6.6e+07	16q	16q_29
16	66000001	6.7e+07	16q	16q_30
16	67000001	6.8e+07	16q	16q_31
16	68000001	6.9e+07	16q	16q_32
16	69000001	7e+07	16q	16q_33
16	70000001	7.1e+07	16q	16q_34
16	71000001	7.2e+07	16q	16q_35
16	72000001	7.3e+07	16q	16q_36
16	73000001	7.4e+07	16q	16q_37
16	74000001	7.5e+07	16q	16q_38
16	75000001	7.6e+07	16q	16q_39
16	76000001	7.7e+07	16q	16q_40
16	77000001	7.8e+07	16q	16q_41
16	78000001	7.9e+07	16q	16q_42
16	79000001	8e+07	16q	16q_43
16	80000001	8.1e+07	16q	16q_44
16	81000001	8.2e+07	16q	16q_45
16	82000001	8.3e+07	16q	16q_46
16	83000001	8.4e+07	16q	16q_47
16	84000001	8.5e+07	16q	16q_48
16	85000001	8.6e+07	16q	16q_49
16	86000001	8.7e+07	16q	16q_50
16	87000001	8.8e+07	16q	16q_51
16	88000001	8.9e+07	16q	16q_52
16	89000001	9e+07	16q	16q_53
16	90000001	90354753	16q	16q_54
17	1	1e+06	17p	17p_1
17	1000001	2e+06	17p	17p_2
17	2000001	3e+06	17p	17p_3
17	3000001	4e+06	17p	17p_4
17	4000001	5e+06	17p	17p_5
17	5000001	6e+06	17p	17p_6
17	6000001	7e+06	17p	17p_7
17	7000001	8e+06	17p	17p_8
17	8000001	9e+06	17p	17p_9
17	9000001	1e+07	17p	17p_10
17	10000001	1.1e+07	17p	17p_11
17	11000001	1.2e+07	17p	17p_12
17	12000001	1.3e+07	17p	17p_13
17	13000001	1.4e+07	17p	17p_14
17	14000001	1.5e+07	17p	17p_15
17	15000001	1.6e+07	17p	17p_16
17	16000001	1.7e+07	17p	17p_17
17	17000001	1.8e+07	17p	17p_18
17	18000001	1.9e+07	17p	17p_19
17	19000001	2e+07	17p	17p_20
17	20000001	2.1e+07	17p	17p_21
17	21000001	2.2e+07	17p	17p_22
17	22000001	2.3e+07	17p	17p_23
17	23000001	23763005	17pq	17pq_1
17	23763006	2.4e+07	17pq	17pq_2
17	24000001	2.5e+07	17q	17q_1
17	25000001	2.6e+07	17q	17q_2
17	26000001	2.7e+07	17q	17q_3
17	27000001	2.8e+07	17q	17q_4
17	28000001	2.9e+07	17q	17q_5
17	29000001	3e+07	17q	17q_6
17	30000001	3.1e+07	17q	17q_7
17	31000001	3.2e+07	17q	17q_8
17	32000001	3.3e+07	17q	17q_9
17	33000001	3.4e+07	17q	17q_10
17	34000001	3.5e+07	17q	17q_11
17	35000001	3.6e+07	17q	17q_12
17	36000001	3.7e+07	17q	17q_13
17	37000001	3.8e+07	17q	17q_14
17	38000001	3.9e+07	17q	17q_15
17	39000001	4e+07	17q	17q_16
17	40000001	4.1e+07	17q	17q_17
17	41000001	4.2e+07	17q	17q_18
17	42000001	4.3e+07	17q	17q_19
17	43000001	4.4e+07	17q	17q_20
17	44000001	4.5e+07	17q	17q_21
17	45000001	4.6e+07	17q	17q_22
17	46000001	4.7e+07	17q	17q_23
17	47000001	4.8e+07	17q	17q_24
17	48000001	4.9e+07	17q	17q_25
17	49000001	5e+07	17q	17q_26
17	50000001	5.1e+07	17q	17q_27
17	51000001	5.2e+07	17q	17q_28
17	52000001	5.3e+07	17q	17q_29
17	53000001	5.4e+07	17q	17q_30
17	54000001	5.5e+07	17q	17q_31
17	55000001	5.6e+07	17q	17q_32
17	56000001	5.7e+07	17q	17q_33
17	57000001	5.8e+07	17q	17q_34
17	58000001	5.9e+07	17q	17q_35
17	59000001	6e+07	17q	17q_36
17	60000001	6.1e+07	17q	17q_37
17	61000001	6.2e+07	17q	17q_38
17	62000001	6.3e+07	17q	17q_39
17	63000001	6.4e+07	17q	17q_40
17	64000001	6.5e+07	17q	17q_41
17	65000001	6.6e+07	17q	17q_42
17	66000001	6.7e+07	17q	17q_43
17	67000001	6.8e+07	17q	17q_44
17	68000001	6.9e+07	17q	17q_45
17	69000001	7e+07	17q	17q_46
17	70000001	7.1e+07	17q	17q_47
17	71000001	7.2e+07	17q	17q_48
17	72000001	7.3e+07	17q	17q_49
17	73000001	7.4e+07	17q	17q_50
17	74000001	7.5e+07	17q	17q_51
17	75000001	7.6e+07	17q	17q_52
17	76000001	7.7e+07	17q	17q_53
17	77000001	7.8e+07	17q	17q_54
17	78000001	7.9e+07	17q	17q_55
17	79000001	8e+07	17q	17q_56
17	80000001	8.1e+07	17q	17q_57
17	81000001	81195210	17q	17q_58
18	1	1e+06	18p	18p_1
18	1000001	2e+06	18p	18p_2
18	2000001	3e+06	18p	18p_3
18	3000001	4e+06	18p	18p_4
18	4000001	5e+06	18p	18p_5
18	5000001	6e+06	18p	18p_6
18	6000001	7e+06	18p	18p_7
18	7000001	8e+06	18p	18p_8
18	8000001	9e+06	18p	18p_9
18	9000001	1e+07	18p	18p_10
18	10000001	1.1e+07	18p	18p_11
18	11000001	1.2e+07	18p	18p_12
18	12000001	1.3e+07	18p	18p_13
18	13000001	1.4e+07	18p	18p_14
18	14000001	1.5e+07	18p	18p_15
18	15000001	1.6e+07	18p	18p_16
18	16000001	16960897	18pq	18pq_1
18	16960898	1.7e+07	18pq	18pq_2
18	17000001	1.8e+07	18q	18q_1
18	18000001	1.9e+07	18q	18q_2
18	19000001	2e+07	18q	18q_3
18	20000001	2.1e+07	18q	18q_4
18	21000001	2.2e+07	18q	18q_5
18	22000001	2.3e+07	18q	18q_6
18	23000001	2.4e+07	18q	18q_7
18	24000001	2.5e+07	18q	18q_8
18	25000001	2.6e+07	18q	18q_9
18	26000001	2.7e+07	18q	18q_10
18	27000001	2.8e+07	18q	18q_11
18	28000001	2.9e+07	18q	18q_12
18	29000001	3e+07	18q	18q_13
18	30000001	3.1e+07	18q	18q_14
18	31000001	3.2e+07	18q	18q_15
18	32000001	3.3e+07	18q	18q_16
18	33000001	3.4e+07	18q	18q_17
18	34000001	3.5e+07	18q	18q_18
18	35000001	3.6e+07	18q	18q_19
18	36000001	3.7e+07	18q	18q_20
18	37000001	3.8e+07	18q	18q_21
18	38000001	3.9e+07	18q	18q_22
18	39000001	4e+07	18q	18q_23
18	40000001	4.1e+07	18q	18q_24
18	41000001	4.2e+07	18q	18q_25
18	42000001	4.3e+07	18q	18q_26
18	43000001	4.4e+07	18q	18q_27
18	44000001	4.5e+07	18q	18q_28
18	45000001	4.6e+07	18q	18q_29
18	46000001	4.7e+07	18q	18q_30
18	47000001	4.8e+07	18q	18q_31
18	48000001	4.9e+07	18q	18q_32
18	49000001	5e+07	18q	18q_33
18	50000001	5.1e+07	18q	18q_34
18	51000001	5.2e+07	18q	18q_35
18	52000001	5.3e+07	18q	18q_36
18	53000001	5.4e+07	18q	18q_37
18	54000001	5.5e+07	18q	18q_38
18	55000001	5.6e+07	18q	18q_39
18	56000001	5.7e+07	18q	18q_40
18	57000001	5.8e+07	18q	18q_41
18	58000001	5.9e+07	18q	18q_42
18	59000001	6e+07	18q	18q_43
18	60000001	6.1e+07	18q	18q_44
18	61000001	6.2e+07	18q	18q_45
18	62000001	6.3e+07	18q	18q_46
18	63000001	6.4e+07	18q	18q_47
18	64000001	6.5e+07	18q	18q_48
18	65000001	6.6e+07	18q	18q_49
18	66000001	6.7e+07	18q	18q_50
18	67000001	6.8e+07	18q	18q_51
18	68000001	6.9e+07	18q	18q_52
18	69000001	7e+07	18q	18q_53
18	70000001	7.1e+07	18q	18q_54
18	71000001	7.2e+07	18q	18q_55
18	72000001	7.3e+07	18q	18q_56
18	73000001	7.4e+07	18q	18q_57
18	74000001	7.5e+07	18q	18q_58
18	75000001	7.6e+07	18q	18q_59
18	76000001	7.7e+07	18q	18q_60
18	77000001	7.8e+07	18q	18q_61
18	78000001	78077248	18q	18q_62
19	1	1e+06	19p	19p_1
19	1000001	2e+06	19p	19p_2
19	2000001	3e+06	19p	19p_3
19	3000001	4e+06	19p	19p_4
19	4000001	5e+06	19p	19p_5
19	5000001	6e+06	19p	19p_6
19	6000001	7e+06	19p	19p_7
19	7000001	8e+06	19p	19p_8
19	8000001	9e+06	19p	19p_9
19	9000001	1e+07	19p	19p_10
